date,country,sector,sector_label,ticker,tariff_sensitivity,open,high,low,close,volume,daily_return_pct,weekly_return_pct,indexed_to_100,volatility_10d
2024-04-12,USA,Semiconductors,Semiconductors (USA),SOXX,High,218.6450670392282,218.91158816672873,214.8445125142946,215.2689971923828,3210400,-3.282024844026421,-1.6062777842097087,401.24361647915555,1.8938613243596436
2024-04-15,USA,Semiconductors,Semiconductors (USA),SOXX,High,218.2106955288568,219.01028896109952,211.4881699315031,212.54441833496094,3170800,-1.265662446964877,-3.100815962095449,396.1652267045351,1.8460967537065782
2024-04-16,USA,Semiconductors,Semiconductors (USA),SOXX,High,212.63327560623677,215.19988577360948,211.75470786774628,214.15350341796875,2452300,0.7570582636858392,-3.406201680780996,399.16442829115147,1.8545648520405513
2024-04-17,USA,Semiconductors,Semiconductors (USA),SOXX,High,214.31143739397072,214.6470666055484,207.20390666176402,207.6580047607422,4798600,-3.03310408354569,-4.594323404042322,387.05735571659073,2.020257452217525
2024-04-18,USA,Semiconductors,Semiconductors (USA),SOXX,High,206.17728934106356,207.52968749698988,203.32441067299027,203.97593688964844,5372700,-1.7731403493624676,-8.35587170558194,380.1942855672045,1.9198103552802404
2024-04-19,USA,Semiconductors,Semiconductors (USA),SOXX,High,202.16942056583505,203.4724578072553,194.89407532622187,195.8417510986328,6406600,-3.987816364543162,-9.024637243229295,365.03283563029754,2.085541181703533
2024-04-22,USA,Semiconductors,Semiconductors (USA),SOXX,High,197.86543238086304,200.50113551257155,195.47651810114368,199.06976318359375,4493800,1.6482757465414943,-6.339689019794303,371.0495833269045,2.2264197401107806
2024-04-23,USA,Semiconductors,Semiconductors (USA),SOXX,High,200.4419221431249,204.20298209154797,199.89898361950017,203.22569274902344,3645400,2.0876749431790076,-5.102793320927946,378.7958925047904,2.3480450317380077
2024-04-24,USA,Semiconductors,Semiconductors (USA),SOXX,High,208.66493752856994,209.77054688499794,204.08453654262826,205.8614044189453,4077600,1.2969382139968344,-0.86517268807762,383.7086411877354,2.4094688552096293
2024-04-25,USA,Semiconductors,Semiconductors (USA),SOXX,High,205.3678219176328,211.08346065118945,204.27207871905648,209.68170166015625,3902900,1.855761769426345,2.797273471328454,390.8293594568827,2.3605499838829727
2024-04-26,USA,Semiconductors,Semiconductors (USA),SOXX,High,209.42502522761166,215.02220995213048,208.9413286914461,214.114013671875,3812600,2.113828711149268,9.330116009859225,399.090822668683,2.287206589401178
2024-04-29,USA,Semiconductors,Semiconductors (USA),SOXX,High,213.73888887726716,215.9501073067143,212.2087950129506,215.74281311035156,3247300,0.760715943129564,8.375480866665308,402.12677018429065,2.2551090178875413
2024-04-30,USA,Semiconductors,Semiconductors (USA),SOXX,High,214.8050102004458,217.17417701549675,211.18213681042747,211.2413787841797,3583500,-2.0864817053578566,3.9442286684958416,393.736468692049,2.3504856831502883
2024-05-01,USA,Semiconductors,Semiconductors (USA),SOXX,High,207.31250314348856,211.09331018795635,202.94927801962967,204.104248046875,7023200,-3.3786613107636088,-0.8535628021337893,380.43344695798385,2.400220266128324
2024-05-02,USA,Semiconductors,Semiconductors (USA),SOXX,High,207.5987759868125,209.43488556570148,203.86732991726328,208.69451904296875,3955500,2.2489835660057134,-0.470800555971973,388.989332659658,2.434074425792861
2024-05-03,USA,Semiconductors,Semiconductors (USA),SOXX,High,213.0775049368437,214.61746499287128,211.72509175919163,213.3933868408203,3467100,2.2515530448042664,-0.3365621981936351,397.7476338231202,1.9833395041461488
2024-05-06,USA,Semiconductors,Semiconductors (USA),SOXX,High,215.20977341554234,217.8454768944515,214.370700245926,217.82574462890625,2441500,2.0770830126016104,0.9654697130000223,406.00918235828516,2.006301568770077
2024-05-07,USA,Semiconductors,Semiconductors (USA),SOXX,High,218.14158867269109,218.72402178665362,215.9007568359375,215.9007568359375,2859500,-0.8837283197393409,2.2057127626108564,402.4211642330428,2.0344407430173677
2024-05-08,USA,Semiconductors,Semiconductors (USA),SOXX,High,213.81790019650865,216.31540255682927,213.59084357262608,216.10809326171875,3212000,0.09603320934108428,5.881232423975291,402.80762219212363,2.0258350606765503
2024-05-09,USA,Semiconductors,Semiconductors (USA),SOXX,High,216.11792497172277,216.5226623016925,214.27194918971873,215.29859924316406,1874300,-0.37457829845102264,3.1644722777005807,401.2987922548853,1.9829830990414279
2024-05-10,USA,Semiconductors,Semiconductors (USA),SOXX,High,217.65790641146964,219.56310916322448,216.45357558058348,217.41111755371094,3079200,0.9812039269985862,1.8827812672037592,405.23635176348824,1.8972517861738885
2024-05-13,USA,Semiconductors,Semiconductors (USA),SOXX,High,218.35878158028092,219.22748319260776,217.49996116260112,217.86520385742188,1843200,0.20886066399008474,0.018115043555955168,406.0827310985106,1.8861283117907686
2024-05-14,USA,Semiconductors,Semiconductors (USA),SOXX,High,217.69736424804896,221.67559903257725,217.4900700634112,221.488037109375,2149400,1.662878324674577,2.587892861201624,412.8353928141943,1.7691257581894064
2024-05-15,USA,Semiconductors,Semiconductors (USA),SOXX,High,223.8375056367953,227.8552356803526,222.603561283781,227.7071533203125,3106200,2.8078790584370905,5.367249270274499,424.4273113548404,1.2806153874643083
2024-05-16,USA,Semiconductors,Semiconductors (USA),SOXX,High,227.6578045896865,229.45443489296198,226.51271561717476,226.5916748046875,2878400,-0.4898741648471039,5.245308423381201,422.34815160795785,1.3020883721535716
2024-05-17,USA,Semiconductors,Semiconductors (USA),SOXX,High,228.03290848196514,228.427764636036,223.51173472270918,225.30836486816406,1806100,-0.5663535245192031,3.632402704752269,419.95616796558454,1.2655637742310073
2024-05-20,USA,Semiconductors,Semiconductors (USA),SOXX,High,226.32514471050249,231.70513914936015,225.91054120985558,230.26388549804688,2555300,2.199439258627822,5.690987556112503,429.19284879284857,1.2824265366810563
2024-05-21,USA,Semiconductors,Semiconductors (USA),SOXX,High,227.22343973242243,229.8986376940898,227.11486709058815,229.5235137939453,2178700,-0.32153183835154087,3.6279506511686765,427.8128571360516,1.2228384716696574
2024-05-22,USA,Semiconductors,Semiconductors (USA),SOXX,High,231.65577423036717,232.82062552714038,229.81966443865127,232.2184600830078,3488500,1.1741482362813027,1.9811879850561098,432.8360142526992,1.2189912989241778
2024-05-23,USA,Semiconductors,Semiconductors (USA),SOXX,High,237.7366374630441,237.82547783422473,229.17800192833298,230.91539001464844,4704800,-0.5611397422468412,1.9081527217130967,430.40719935797017,1.2390075433814645
2024-05-24,USA,Semiconductors,Semiconductors (USA),SOXX,High,233.00815276173165,236.27564977127906,231.9815177787665,235.49578857421875,2450100,1.9835830601328652,4.521547041547125,438.94468365402713,1.3023544140409309
2024-05-28,USA,Semiconductors,Semiconductors (USA),SOXX,High,238.24996646133408,240.50067961220253,235.78207791320673,239.47402954101562,2824200,1.689304505563638,3.9998213454305986,446.3597959719266,1.3105725906549082
2024-05-29,USA,Semiconductors,Semiconductors (USA),SOXX,High,235.07133512342176,236.10783630888943,234.2124996282783,234.5283966064453,2061100,-2.0652063791841146,2.1805534124896386,437.1415449914012,1.588508162016063
2024-05-30,USA,Semiconductors,Semiconductors (USA),SOXX,High,234.5974905160584,235.26876406572526,231.67551877128832,232.8995819091797,1536800,-0.6945063884945646,0.29331080135852616,434.1055690346721,1.421254241954593
2024-05-31,USA,Semiconductors,Semiconductors (USA),SOXX,High,233.73866676349675,234.31121873330005,224.57786537223757,231.00424194335938,2991000,-0.8138013603473992,0.03847813205750672,430.57281200852407,1.4431286611338914
2024-06-03,USA,Semiconductors,Semiconductors (USA),SOXX,High,234.74556769419462,234.89363498573803,227.24318029152997,231.37936401367188,1815900,0.16238752464314832,-1.7479822401365586,431.27200853973113,1.418179780616982
2024-06-04,USA,Semiconductors,Semiconductors (USA),SOXX,High,230.99435157100703,231.3497280990127,227.82557627439024,229.57284545898438,2246900,-0.7807604461134043,-4.134554423712755,427.9048072818941,1.2747856102174886
2024-06-05,USA,Semiconductors,Semiconductors (USA),SOXX,High,233.6596824777233,239.77017687418743,232.83047554859564,239.6122283935547,3749400,4.373070741227525,2.167682831022111,446.6173872094446,1.8754485882939467
2024-06-06,USA,Semiconductors,Semiconductors (USA),SOXX,High,239.84914895724262,239.84914895724262,235.87091389671318,237.64779663085938,2261300,-0.8198378588044397,2.038739049145777,442.9558487850984,1.8954078314366296
2024-06-07,USA,Semiconductors,Semiconductors (USA),SOXX,High,237.74651713887133,238.44740414241667,235.28850968606469,236.9370574951172,2052600,-0.2990724701925962,2.5682712585046286,441.63108978627423,1.8847697428545356
2024-06-10,USA,Semiconductors,Semiconductors (USA),SOXX,High,235.10094103792883,241.03373975502387,234.77517793819666,240.35260009765625,1824300,1.4415400607435291,3.878148823788008,447.99737886624166,1.8373224100992147
2024-06-11,USA,Semiconductors,Semiconductors (USA),SOXX,High,239.0972929539526,240.88633460656786,236.72510585914438,240.55026245117188,1662100,0.08223849188040422,4.781670484695333,448.36580515428494,1.7632491203968692
2024-06-12,USA,Semiconductors,Semiconductors (USA),SOXX,High,244.83012454020042,248.25004333351004,244.30626637007487,247.330810546875,3101600,2.818765619546748,3.2212805686372636,461.0041863197779,1.7858710572222791
2024-06-13,USA,Semiconductors,Semiconductors (USA),SOXX,High,249.13961456744224,251.1362149433052,246.6191560114865,250.01930236816406,3469400,1.0870023897728398,5.205815459977292,466.0153128420267,1.7364362448599298
2024-06-14,USA,Semiconductors,Semiconductors (USA),SOXX,High,247.89420371379742,249.85125897002771,246.83659362457266,249.1198272705078,2567600,-0.3597622620079677,5.14177474143811,464.3387656112427,1.6972180734597466
2024-06-17,USA,Semiconductors,Semiconductors (USA),SOXX,High,250.7902497862423,253.5281604593872,247.71628201325984,253.0537109375,3057900,1.579113035720181,5.284365900216281,471.67119958891203,1.6999386860606638
2024-06-18,USA,Semiconductors,Semiconductors (USA),SOXX,High,254.02235758649834,257.6300620797329,253.5182568742174,256.27593994140625,3071500,1.273337977130895,6.537376983085386,477.67716810046653,1.5934022029416794
2024-06-20,USA,Semiconductors,Semiconductors (USA),SOXX,High,256.6515649590246,257.1062269213929,247.9139894281237,249.31753540039062,3921500,-2.7152000857382674,0.803266220299359,464.70727722265053,1.5605855255454884
2024-06-21,USA,Semiconductors,Semiconductors (USA),SOXX,High,247.2418617252755,249.76232028232397,244.07894014164597,246.8860321044922,3156800,-0.9752636500250822,-1.2532113456816263,460.17515606887673,1.5748902609716449
2024-06-24,USA,Semiconductors,Semiconductors (USA),SOXX,High,244.6620876295903,246.15458716570143,239.7101394976462,239.838623046875,3958300,-2.8545191469699804,-3.725598369797667,447.0393681292916,1.877891223503376
2024-06-25,USA,Semiconductors,Semiconductors (USA),SOXX,High,241.76604560977984,243.66379848509038,238.98858988607094,243.52542114257812,2551800,1.5371994922529941,-3.7653230848194164,453.9112550263461,1.885499021728996
2024-06-26,USA,Semiconductors,Semiconductors (USA),SOXX,High,243.35740882255976,244.79060605460776,239.89795994699548,242.57655334472656,1933800,-0.3896380892802198,-5.345560960506813,452.14264388523355,1.893196987211269
2024-06-27,USA,Semiconductors,Semiconductors (USA),SOXX,High,242.10210789099762,243.89113467243536,239.8880552814727,241.33114624023438,2363600,-0.5134078654017049,-3.2033002200709815,449.82130798869156,1.637501081939641
2024-06-28,USA,Semiconductors,Semiconductors (USA),SOXX,High,243.00157555726875,248.54657841815407,241.8352392540273,243.7725372314453,3851300,1.011635269316069,-1.2611061251651234,454.37185898920393,1.6309102301024863
2024-07-01,USA,Semiconductors,Semiconductors (USA),SOXX,High,243.63413547373045,244.04926748115938,239.16650064587887,243.7626190185547,2330400,-0.004068634228970858,1.6360984406222023,454.35337226022233,1.6319022711300797
2024-07-02,USA,Semiconductors,Semiconductors (USA),SOXX,High,242.35908522197724,247.27150351069352,242.16140545841102,247.1924285888672,1617400,1.4070285198451327,1.5058006794872236,460.74625378880177,1.6117806779073005
2024-07-03,USA,Semiconductors,Semiconductors (USA),SOXX,High,247.8151387970191,252.61883104312628,246.49066776620754,251.31411743164062,1392200,1.6674009257899414,3.6019821233493454,468.4287410900188,1.6566040388198449
2024-07-05,USA,Semiconductors,Semiconductors (USA),SOXX,High,253.31071243892214,253.8543280169353,250.34547074649024,251.80831909179688,1823900,0.1966469950860139,4.3414093103146145,469.3498921334915,1.3977188648435392
2024-07-08,USA,Semiconductors,Semiconductors (USA),SOXX,High,253.73573001564583,256.88877284671753,253.71597259620307,256.5823669433594,2295500,1.8959055319463625,5.254828889831842,478.2483227026346,1.4445151589320206
2024-07-09,USA,Semiconductors,Semiconductors (USA),SOXX,High,257.72894431785795,259.04352163416456,254.15089054992495,256.4637756347656,2374700,-0.04621958632875511,5.210461172163616,478.0272783062573,0.9203811029240117
2024-07-10,USA,Semiconductors,Semiconductors (USA),SOXX,High,258.8359479075486,262.91810221555625,257.5608855072752,262.41400146484375,3075800,2.320103810119334,6.157782810287138,489.1180074036505,1.0286799797282653
2024-07-11,USA,Semiconductors,Semiconductors (USA),SOXX,High,264.05476072809654,264.1437143571852,253.00430084266907,253.78515625,4689600,-3.2882564065468856,0.9832471186309366,473.03455318962557,1.6233879309206976
2024-07-12,USA,Semiconductors,Semiconductors (USA),SOXX,High,254.85266990742306,261.35645111747857,253.58750115542477,256.8789367675781,2929500,1.2190549531315042,2.0136815551088816,478.8011043403071,1.59968014920702
