date,currency,country,rate_vs_usd,pct_change_1d,pct_change_7d,pct_change_30d,rolling_30d_avg,rolling_7d_vol,tariff_event_nearby
2019-01-25,CAD,Canada,1.3350499868392944,0.07045635164233399,0.685537005036152,0.026223007205516957,1.3409533381462098,0.004013969662538082,False
2019-01-28,CAD,Canada,1.322100043296814,-0.9699969042462064,-0.28434112519425403,-1.2466492172936716,1.3403970042864481,0.0049342318148790755,False
2019-01-29,CAD,Canada,1.3260300159454346,0.29725228953330074,-0.14984418197849791,-1.13328947966026,1.3398903369903565,0.005138471320784815,False
2019-01-30,CAD,Canada,1.327139973640442,0.08370532202590653,-0.02711955241603281,-1.3792116790907638,1.3392716685930888,0.005169190417287076,False
2019-01-31,CAD,Canada,1.3141000270843506,-0.982560002342614,-1.158325184301423,-2.4779350585412696,1.338158671061198,0.007926061100918903,False
2019-02-01,CAD,Canada,1.3125900030136108,-0.11490937064282392,-1.7228223396920206,-2.759589338035384,1.3369170029958088,0.008838474445361589,False
2019-02-04,CAD,Canada,1.3099000453948975,-0.20493509873893423,-1.8146911277537647,-3.651230621059065,1.3352623383204143,0.009157493063451363,False
2019-02-05,CAD,Canada,1.311650037765503,0.13359739750813393,-1.7527395456697792,-3.6118451701929843,1.333624005317688,0.007238256532500198,False
2019-02-06,CAD,Canada,1.312399983406067,0.0571757419259189,-0.7336857705986355,-3.4005620718795315,1.3320840040842692,0.00717126078309053,False
2019-02-07,CAD,Canada,1.3213000297546387,0.6781504465942945,-0.35670279962882745,-2.6523253671352665,1.330884003639221,0.00626233540134164,False
2019-02-08,CAD,Canada,1.331089973449707,0.7409326780145609,0.29763249451599805,-2.262280574679998,1.3298570036888122,0.0075274579729628045,False
2019-02-11,CAD,Canada,1.3273999691009521,-0.2772167488567123,1.0120951025403002,-2.554694764890264,1.3286970019340516,0.008535621413925672,False
2019-02-12,CAD,Canada,1.3300000429153442,0.19587719413260984,1.3263882752238887,-0.7040257288367102,1.328382670879364,0.009191761511308606,False
2019-02-13,CAD,Canada,1.3228600025177002,-0.5368451253575324,0.9893851953334032,-2.912208370144953,1.3270600040753682,0.007908414413363624,False
2019-02-14,CAD,Canada,1.325909972190857,0.2305587641437512,1.0871752384231215,-2.7297661788319605,1.3258196711540222,0.006368859214088876,False
2019-02-15,CAD,Canada,1.329699993133545,0.2858430076082552,1.3181964299160853,-1.3487856948853127,1.3252136707305908,0.0037398138754817472,False
2019-02-18,CAD,Canada,1.3238999843597412,-0.4361892760588404,0.1967724624652778,-0.9746248366693799,1.3247793356577555,0.0031786191922727513,False
2019-02-19,CAD,Canada,1.3234000205993652,-0.03776446606861272,-0.5777184866333385,-0.46630235030407086,1.3245726704597474,0.0029578230084786965,False
2019-02-20,CAD,Canada,1.320889949798584,-0.18966833623325074,-0.4904338898529148,-0.28761592129289415,1.3244456688563029,0.0034825001456047166,False
2019-02-21,CAD,Canada,1.3170000314712524,-0.2944922344154888,-0.9774444379412106,-0.3141137614798062,1.3243073383967081,0.003953660811360855,False
2019-02-22,CAD,Canada,1.322540044784546,0.42065400006896514,-0.02418681739151385,-0.1027222291155927,1.324262007077535,0.003962513960946258,False
2019-02-25,CAD,Canada,1.313099980354309,-0.7137828807122992,-0.9661283273540322,-1.0280873304124527,1.3238073388735454,0.005305243682665315,False
2019-02-26,CAD,Canada,1.318519949913025,0.4127613768795779,-0.8407944106379461,-0.684693987500895,1.323504336675008,0.003931796079066804,False
2019-02-27,CAD,Canada,1.3162000179290771,-0.17594970664651655,-0.5816123968298004,-0.7360721189388575,1.3231790026028951,0.003698740846156985,False
2019-02-28,CAD,Canada,1.3144999742507935,-0.12916301892766935,-0.6725136927639541,-0.8575548515384224,1.3228000005086262,0.003372077334312924,False
2019-03-01,CAD,Canada,1.3164299726486206,0.14682376840113864,-0.3376494120985174,-0.8727281344682147,1.3224136670430502,0.0030374196377551997,False
2019-03-04,CAD,Canada,1.3283599615097046,0.9062380156144023,0.8625611060739002,0.0647816063341855,1.3224423329035442,0.005295805568278355,False
2019-03-05,CAD,Canada,1.3311899900436401,0.21304681079963306,0.6540403289265528,0.12711772462410398,1.3224986672401429,0.007093752693169875,False
2019-03-06,CAD,Canada,1.3353300094604492,0.3110013933227851,1.6929426120425362,-0.020216310054821385,1.3224896669387818,0.008460978921371187,False
2019-03-07,CAD,Canada,1.3443000316619873,0.6717457211316891,1.9552287965504789,0.7638058260477809,1.3228293339411417,0.011340691031484919,False
2019-03-08,CAD,Canada,1.3444700241088867,0.01264542459984419,2.147850311101651,0.7055943494590933,1.3231433351834616,0.012026271007956835,False
2019-03-11,CAD,Canada,1.3417999744415283,-0.1985949570819212,2.076835353784978,1.4900484456221719,1.323799999554952,0.010202794112908335,False
2019-03-12,CAD,Canada,1.339460015296936,-0.1743895654466865,1.7494316543081867,1.0127975377635767,1.324247666200002,0.006382120363120684,False
2019-03-13,CAD,Canada,1.3357000350952148,-0.2807086556359528,0.5525666083136205,0.6450006498781136,1.3245330015818277,0.005022241942765406,False
2019-03-14,CAD,Canada,1.3294999599456787,-0.4641817014771732,-0.1269563406126606,1.1718995924150821,1.3250463326772055,0.005474514451246769,False
2019-03-15,CAD,Canada,1.3324700593948364,0.2233997396494214,-0.2141755255517963,1.5145671028716112,1.3257090012232462,0.0058570601019997445,False
2019-03-18,CAD,Canada,1.3341000080108643,0.12232534641476445,-0.7587609470270262,1.8474663544782999,1.3265156666437785,0.0053454360471650916,False
2019-03-19,CAD,Canada,1.3336999416351318,-0.029987735052106057,-0.8010652733513535,1.681081327698708,1.3272506634394328,0.004190168280183696,False
2019-03-20,CAD,Canada,1.332200050354004,-0.11246092425325482,-0.7154512051261608,1.5086914963645448,1.3279106656710307,0.0031231583700710355,False
2019-03-21,CAD,Canada,1.3286000490188599,-0.27022978524789965,-0.8107719643776545,0.5524876333785178,1.3281539996465048,0.0025273418898623563,False
2019-03-22,CAD,Canada,1.3365000486373901,0.5946108179330833,0.05989470099236893,0.40643948159733156,1.3283343354860941,0.0027164498572792174,False
2019-03-25,CAD,Canada,1.3424999713897705,0.4489279860855566,0.9778120974612836,1.1375623504832122,1.3288376688957215,0.004334504902238406,False
2019-03-26,CAD,Canada,1.3392000198364258,-0.2458064524149317,0.5050740460649461,0.6917275657311484,1.329144334793091,0.004600293621907495,False
2019-03-27,CAD,Canada,1.3379100561141968,-0.09632345453418623,0.28558939213358947,1.1376905770718704,1.3296460032463073,0.0046654995883213726,False
2019-03-28,CAD,Canada,1.3411699533462524,0.24365593315918144,0.5600968762105696,1.1509062813805482,1.3301546692848205,0.0049503241452994555,False
2019-03-29,CAD,Canada,1.3430500030517578,0.1401798258911624,0.8144386944641591,1.003986612555563,1.3305996696154276,0.00494353868579801,False
2019-04-01,CAD,Canada,1.3346999883651733,-0.6217203132877436,0.4591253290121555,0.8157718961417704,1.330959669748942,0.003128901320141159,False
2019-04-02,CAD,Canada,1.3310999870300293,-0.26972363576278635,-0.40404499894081125,0.5818321226243262,1.3312163352966309,0.004356353180322929,False
2019-04-03,CAD,Canada,1.3343000411987305,0.24040674629117742,-0.6107955579731872,1.0152315415974833,1.3316633383433023,0.004207250294011804,False
2019-04-04,CAD,Canada,1.3342000246047974,-0.007495809851232327,-0.37335686660452394,1.305997928817848,1.3322366714477538,0.004264301008979299,False
2019-04-05,CAD,Canada,1.3364700078964233,0.17013815393223108,-0.10763415755733474,1.0532734465629634,1.3327010035514832,0.004226989372370371,False
2019-04-08,CAD,Canada,1.3371000289916992,0.04714068340878619,-0.30346074667111367,1.827739623521607,1.3335010051727294,0.003714764223232264,False
2019-04-09,CAD,Canada,1.3313599824905396,-0.42929073193486156,-0.8704084386028432,0.9738216382969123,1.3339290062586466,0.0022910970751978013,False
2019-04-10,CAD,Canada,1.3327800035476685,0.1066594366515794,-0.14385141486789044,1.2596858678575629,1.334481672445933,0.0023324276691098237,False
2019-04-11,CAD,Canada,1.331779956817627,-0.0750346439306937,0.051083299092713474,1.3145669764415446,1.3350576718648275,0.002207102727201186,False
